Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLK,2021/9/7,159.550003,159.740005,158.649994,159.399994,156.928406,9860900,
XLK,2021/9/8,159.380005,159.429993,157.660004,158.789993,156.327835,5733200,-0.004
XLK,2021/9/9,158.899994,159.449997,158.059998,158.190002,155.737152,5580500,-0.004
XLK,2021/9/10,159.070007,159.460007,156.470001,156.630005,154.20134,8540100,-0.01
XLK,2021/9/13,157.820007,158.229996,155.649994,156.679993,154.250565,11318900,0
XLK,2021/9/14,157.350006,157.669998,156.059998,156.479996,154.05368,9215800,-0.001
XLK,2021/9/15,157.009995,157.979996,156.130005,157.850006,155.402435,8169600,0.009
XLK,2021/9/16,157.289993,158.100006,156.320007,157.940002,155.491043,8074300,0.001
XLK,2021/9/17,157.529999,157.539993,155.25,155.479996,153.069199,11331500,-0.016
XLK,2021/9/20,152.929993,153.710007,150.350006,152.380005,150.281113,17834700,-0.018
XLK,2021/9/21,153.309998,153.690002,151.850006,152.440002,150.340286,9227500,0
XLK,2021/9/22,153.270004,155.130005,152.589996,154.529999,152.401505,13995300,0.014
XLK,2021/9/23,155.330002,156.970001,154.850006,156.600006,154.442993,9767000,0.013
XLK,2021/9/24,155.649994,156.970001,155.580002,156.710007,154.551498,5826200,0.001
XLK,2021/9/27,155.389999,155.75,154.199997,155.190002,153.052429,7507500,-0.01
XLK,2021/9/28,153.199997,153.550003,150.470001,150.589996,148.515762,19095300,-0.03
XLK,2021/9/29,151.210007,152,150.139999,150.399994,148.328384,12506000,-0.001
XLK,2021/9/30,151.279999,151.929993,149.240005,149.320007,147.263275,16707800,-0.007
XLK,2021/10/1,149.860001,151.899994,148.339996,151.570007,149.482285,22741900,0.015
XLK,2021/10/4,150.699997,150.880005,146.880005,148.059998,146.02063,25386500,-0.023
XLK,2021/10/5,148.360001,151.029999,148.220001,150.169998,148.101532,16483500,0.014
XLK,2021/10/6,148.440002,151.259995,147.949997,151.149994,149.068054,20002400,0.007
XLK,2021/10/7,152.460007,153.710007,152.25,152.529999,150.429031,9947800,0.009
XLK,2021/10/8,153.119995,153.229996,151.710007,151.960007,149.866928,9213200,-0.004
XLK,2021/10/11,151.279999,153.149994,151.009995,151.119995,149.038452,7485300,-0.006
XLK,2021/10/12,151.710007,151.899994,150.089996,150.339996,148.269226,8926700,-0.005
XLK,2021/10/13,150.990005,151.589996,150.009995,151.259995,149.176559,9760800,0.006
XLK,2021/10/14,152.800003,154.740005,152.580002,154.669998,152.539581,7598600,0.023
XLK,2021/10/15,155.210007,155.940002,154.740005,155.910004,153.762497,6389600,0.008
XLK,2021/10/18,155.039993,157.309998,154.610001,157.229996,155.064301,5815100,0.008
XLK,2021/10/19,157.649994,158.789993,157.330002,158.789993,156.602814,6600700,0.01
XLK,2021/10/20,158.940002,159.169998,157.660004,158.350006,156.168884,6012700,-0.003
XLK,2021/10/21,157.869995,159.039993,157.539993,158.960007,156.770493,5011600,0.004
XLK,2021/10/22,158.899994,159.559998,157.75,158.410004,156.228058,6245000,-0.003
XLK,2021/10/25,159.009995,159.5,158.309998,158.929993,156.740921,5168400,0.003
XLK,2021/10/26,160,160.669998,159.300003,159.380005,157.184723,6594800,0.003
XLK,2021/10/27,159.649994,160.460007,159.080002,159.240005,157.046631,8724000,-0.001
XLK,2021/10/28,160.210007,160.960007,159.910004,160.839996,158.624588,6378400,0.01
XLK,2021/10/29,159.259995,161.630005,159.070007,161.529999,159.305084,10065900,0.004
XLK,2021/11/1,161.529999,161.610001,160.470001,161.289993,159.06839,12210600,-0.001
XLK,2021/11/2,161.509995,163.110001,161.509995,162.710007,160.468842,13407300,0.009
XLK,2021/11/3,162.990005,164,162.039993,163.660004,161.405762,12989300,0.006
XLK,2021/11/4,164.279999,166.619995,163.990005,166.220001,163.930496,14345700,0.016
XLK,2021/11/5,167.440002,168.020004,166.039993,167.080002,164.778641,12111800,0.005
XLK,2021/11/8,167.619995,168.270004,167.229996,167.979996,165.666229,6390500,0.005
XLK,2021/11/9,168.229996,168.410004,166.440002,167.289993,164.985733,8411500,-0.004
XLK,2021/11/10,166,166.830002,164.029999,164.529999,162.263748,12894400,-0.016
XLK,2021/11/11,165.710007,165.779999,165.029999,165.300003,163.023163,5051900,0.005
XLK,2021/11/12,165.850006,167.589996,165.570007,167.309998,165.005463,6122100,0.012
XLK,2021/11/15,167.979996,168.220001,166.190002,167.139999,164.837814,6245100,-0.001
XLK,2021/11/16,166.940002,169.130005,166.839996,168.899994,166.573547,6769400,0.011
XLK,2021/11/17,168.570007,169.449997,167.860001,168.389999,166.070602,7708900,-0.003
XLK,2021/11/18,169.360001,170.309998,168.139999,170.070007,167.727448,9982000,0.01
XLK,2021/11/19,170.679993,171.960007,170.110001,171.309998,168.950363,8857300,0.007
XLK,2021/11/22,171.979996,174.25,169.300003,169.399994,167.06665,14225800,-0.011
XLK,2021/11/23,168.75,169.550003,166.869995,169.009995,166.682037,14619900,-0.002
XLK,2021/11/24,168,170.279999,167.179993,170.240005,167.895126,9120500,0.007
XLK,2021/11/26,167.809998,169.110001,165.330002,165.990005,163.703644,12383900,-0.025
XLK,2021/11/29,168.460007,170.600006,167.929993,170.139999,167.796463,12489900,0.025
XLK,2021/11/30,169.5,171.050003,167.279999,168.720001,166.396057,27033400,-0.008
XLK,2021/12/1,170.5,171.789993,166.259995,166.410004,164.117874,19542100,-0.014
XLK,2021/12/2,164.869995,168.710007,164.509995,167.940002,165.626785,23436200,0.009
XLK,2021/12/3,168.419998,168.940002,163.050003,165.130005,162.855499,24235000,-0.017
XLK,2021/12/6,165.610001,167.199997,163.889999,166.699997,164.403885,18900200,0.01
XLK,2021/12/7,170.020004,172.729996,170,172.520004,170.143723,14345500,0.035
XLK,2021/12/8,172.580002,173.429993,171.389999,173.309998,170.922836,11630800,0.005
XLK,2021/12/9,172.880005,174.009995,171.300003,171.440002,169.078583,8600500,-0.011
XLK,2021/12/10,173.240005,175.100006,172.729996,174.880005,172.471191,12388300,0.02
XLK,2021/12/13,175.240005,175.580002,172.029999,172.279999,169.907028,10487000,-0.015
XLK,2021/12/14,170.199997,171.289993,167.410004,169.449997,167.115982,13547400,-0.016
XLK,2021/12/15,169.589996,174.110001,167.979996,173.940002,171.544144,14135400,0.026
XLK,2021/12/16,174.589996,174.869995,168.009995,169.009995,166.682037,15637800,-0.028
XLK,2021/12/17,167.149994,169.520004,166.279999,167.880005,165.567642,22410800,-0.007
XLK,2021/12/20,165,166.089996,164.360001,165.570007,163.598358,16324800,-0.012
XLK,2021/12/21,167.339996,169.899994,165.789993,169.759995,167.738449,8405400,0.025
XLK,2021/12/22,169.529999,172.100006,169.080002,171.979996,169.932022,6688100,0.013
XLK,2021/12/23,172.210007,173.630005,172.190002,172.940002,170.8806,4896300,0.006
XLK,2021/12/27,173.630005,176.690002,173.589996,176.649994,174.546432,6633300,0.021
XLK,2021/12/28,176.979996,177.039993,175.289993,175.729996,173.63736,5711100,-0.005
XLK,2021/12/29,175.789993,176.589996,174.970001,175.880005,173.785599,4843900,0.001
XLK,2021/12/30,175.949997,176.539993,174.509995,174.720001,172.639404,5263200,-0.007
XLK,2021/12/31,174.550003,174.970001,173.789993,173.869995,171.799515,5121500,-0.005
