Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLB,2022/9/21,72.809998,72.959999,70.68,70.709999,69.95063,8883700,-0.022
XLB,2022/9/22,71,71.199997,69.809998,69.860001,69.109756,5876500,-0.012
XLB,2022/9/23,68.660004,68.75,67.410004,68.43,67.695114,7005100,-0.02
XLB,2022/9/26,67.940002,68.809998,66.980003,67.32,66.597038,7489000,-0.016
XLB,2022/9/27,68.18,68.57,66.849998,67.470001,66.74543,7078900,0.002
XLB,2022/9/28,67.830002,69.529999,67.57,69.209999,68.466736,6753900,0.026
XLB,2022/9/29,68.550003,68.550003,67.199997,68.190002,67.457695,5727300,-0.015
XLB,2022/9/30,68.139999,69.269997,67.800003,68.010002,67.279625,5410400,-0.003
XLB,2022/10/3,69.099998,70.739998,68.709999,70.220001,69.465897,9929000,0.032
XLB,2022/10/4,71.629997,72.879997,71.510002,72.800003,72.018181,15125100,0.037
XLB,2022/10/5,71.779999,72.57,71.169998,71.980003,71.206993,9214900,-0.011
XLB,2022/10/6,71.419998,72.18,71.040001,71.220001,70.455154,11976800,-0.011
XLB,2022/10/7,70.629997,70.779999,69.010002,69.459999,68.71405,5091900,-0.025
XLB,2022/10/10,69.730003,70.019997,69.150002,69.610001,68.862442,5195600,0.002
XLB,2022/10/11,69.029999,70.199997,68.580002,69.07,68.328247,6959400,-0.008
XLB,2022/10/12,69.089996,69.160004,68.510002,68.550003,67.813828,8014600,-0.008
XLB,2022/10/13,67.209999,70.879997,66.860001,70.559998,69.802238,9723200,0.029
XLB,2022/10/14,71.019997,71.169998,68.059998,68.18,67.4478,8297600,-0.034
XLB,2022/10/17,69.559998,70.349998,69.470001,69.879997,69.129539,5735700,0.025
XLB,2022/10/18,71.559998,72,70.459999,71.25,70.484825,7979400,0.02
XLB,2022/10/19,70.730003,71.32,69.980003,70.410004,69.653854,4345100,-0.012
XLB,2022/10/20,70.510002,71.779999,69.730003,69.900002,69.14933,5708300,-0.007
XLB,2022/10/21,69.769997,72.419998,69.699997,72.32,71.543343,8340300,0.035
XLB,2022/10/24,72.610001,73,71.760002,71.900002,71.127846,6737400,-0.006
XLB,2022/10/25,71.949997,73.730003,71.860001,73.68,72.888733,6001300,0.025
XLB,2022/10/26,74.099998,74.970001,73.580002,74.199997,73.403145,6765300,0.007
XLB,2022/10/27,74.309998,74.889999,73.870003,74.010002,73.215195,4977000,-0.003
XLB,2022/10/28,73.779999,74.900002,73.419998,74.75,73.947243,4627400,0.01
XLB,2022/10/31,74.339996,74.949997,73.970001,74.080002,73.284439,4791700,-0.009
XLB,2022/11/1,75.190002,75.269997,73.650002,74.269997,73.472397,11658800,0.003
XLB,2022/11/2,74.57,75.209999,72.309998,72.339996,71.563126,15733300,-0.026
XLB,2022/11/3,71.440002,73.389999,71.269997,72.889999,72.107216,8729500,0.008
XLB,2022/11/4,74.75,75.980003,74.129997,75.419998,74.610046,9639800,0.035
XLB,2022/11/7,75.889999,76.059998,75.099998,76.010002,75.19371,5576600,0.008
XLB,2022/11/8,76.449997,78.080002,76.239998,77.32,76.489647,6156800,0.017
XLB,2022/11/9,76.959999,77.650002,75.900002,76.07,75.253067,6603900,-0.016
XLB,2022/11/10,79.160004,80.339996,78.779999,80.279999,79.417854,8718300,0.055
XLB,2022/11/11,81.18,82.18,81.010002,81.25,80.377434,6491200,0.012
XLB,2022/11/14,80.980003,82.260002,80.900002,81.139999,80.268623,6366900,-0.001
XLB,2022/11/15,82.029999,82.080002,80.220001,81.019997,80.14991,7227500,-0.001
XLB,2022/11/16,80.709999,80.970001,80.07,80.230003,79.368393,6398900,-0.01
XLB,2022/11/17,79,79.510002,78.480003,79.459999,78.606659,4679300,-0.01
XLB,2022/11/18,80.269997,80.269997,79.25,79.989998,79.130966,3745600,0.007
XLB,2022/11/21,79.419998,80.529999,79.239998,80.260002,79.398071,3619100,0.003
XLB,2022/11/22,80.860001,82.099998,80.68,82.080002,81.198524,3607000,0.023
XLB,2022/11/23,82,82.480003,81.790001,82.400002,81.515083,4247900,0.004
XLB,2022/11/25,82.279999,82.43,82.099998,82.370003,81.485413,1228300,0
XLB,2022/11/28,81.769997,81.800003,80.370003,80.529999,79.665169,3232000,-0.022
XLB,2022/11/29,80.830002,81.239998,80.580002,80.800003,79.932274,2836600,0.003
XLB,2022/11/30,80.830002,82.779999,80.080002,82.75,81.861328,7312400,0.024
XLB,2022/12/1,83.32,83.410004,82.129997,82.849998,81.960251,4107900,0.001
XLB,2022/12/2,81.769997,83.980003,81.769997,83.760002,82.860481,3412500,0.011
XLB,2022/12/5,83.129997,83.459999,81.970001,82.099998,81.218307,4726200,-0.02
